filename,SMILES
8401.png,CCCCCCCC(=O)N1CCCCC1C
8402.png,O=C(OCCC[NH+]1CCCC1)c1ccccc1.[Cl-]
8403.png,FC(F)(F)c1ccc2nc3c4ccccc4c4ccccc4c3nc2c1
8404.png,COC(=O)[C@H](CCC=C(C)C)[C@@H]1[C@@H](O)C[C@]2(C)C3=CC[C@H]4C(C)(C)C(=O)CC[C@]4(C)C3CC[C@@]12C
8405.png,C=C(C)Cc1c(C)c(Cl)cc(Cl)c1O
8406.png,O=C(COCC(=O)NN=CC=Cc1ccccc1)NN=CC=Cc1ccccc1
8407.png,C[C@H](CCC(N)=O)[C@H]1CC[C@H]2[C@@H]3C(=O)C[C@@H]4C[C@H](O)CC[C@]4(C)[C@H]3CC[C@]12C
8408.png,C=C(C)C(=O)OC1CCC2=CC(=O)C(=C(C)C)CC2(C)C1C
8409.png,COC(=O)C1(C)NCCc2c1[nH]c1ccccc21.Cl
8410.png,CC1(C)C(=O)C(C)(C)C1=O
8411.png,C#CCC(CCC)C(=O)O
8412.png,COC(CN1CCN(CCCC(=O)c2ccc(Cl)cc2)CC1)c1ccccc1
8413.png,CC1(C)C2CCC(CC2)N1N1C2CCC(CC2)C1(C)C
8414.png,Cc1ccc(C#N)nc1
8415.png,CC(C)N(Cc1ccccc1)CC(O)c1ccc(Cl)cc1
8416.png,O=CN(Cc1cnccn1)Cc1cnccn1
8417.png,CCCCCCCCCCCCCCCC(=O)OCc1ccc2ccccc2c1
8418.png,O=C(C=C(Cl)C(=O)OCCCl)OCCCl
8419.png,O=C1C(c2ccc([N+](=O)[O-])cc2)=[N+]([O-])c2ccccc21
8420.png,NC(=O)CCCCNC(=O)c1ccccc1SC(=O)CCCC[n+]1ccccc1
8421.png,CCCCCCCCCCCCCCCC(=O)OC(C)C(=O)OCC(O)CO
8422.png,CCCNC(=O)Nc1ccc(C)cc1
8423.png,Oc1ccccc1/C=N/CCCN1CCN(CCC/N=C/c2ccccc2O)CC1
8424.png,COc1cc2c3c(ccc4cc(O)c(OC)c(c43)CO2)c1
8425.png,COC(c1ccccc1)C(C)N(C)c1ccc2ccccc2c1C1=NC(C)(C)CO1
8426.png,CCCCCCCCCCCC[N+](C)(C)CCCCCCCCCCCC.[Br-]
8427.png,CC(CCCCCCC=CC=Cc1ccccc1)C[C@]1(C)C[C@@](C)(CC(=O)O)OO1
8428.png,O=C(Nc1ccc([N+](=O)[O-])cc1)N1CC1
8429.png,CCOC(=O)C(C(C)=O)c1cc(NS(=O)(=O)c2ccccc2)ccc1O
8430.png,CC1=CCCC(C)C1C=O
8431.png,Cn1c(SCCOS(C)(=O)=O)nc2ccccc21
8432.png,CCC(C)C1NC(=O)C(NC(=O)C(Cc2ccccc2)NC)C(c2ccccc2)Oc2ccc(cc2)C=CNC1=O
8433.png,CC(=O)N[C@H]([C@@H](O)[C@@H](NC(=O)C[C@@H](C)O)[C@H](C)O)[C@@H](O)CC(=O)C(=O)O
8434.png,CCCCN1CCN(C2=Cc3ccccc3Oc3ccccc32)CC1
8435.png,CC(=O)NC[C@H]1CN(c2ccc(C(=O)Nc3ccc(Cl)nc3)c(F)c2)C(=O)O1
8436.png,Cc1c(NC(=O)c2ccccc2NC(=O)C(=O)NCC(C)C)c(=O)n(-c2ccccc2)n1C
8437.png,COCCOCCN(CCOC)Cc1cc2cc(S(N)(=O)=O)sc2s1
8438.png,CCCN(CC1CC1)c1nc(C)nc(Nc2c(Cl)cc(Cl)cc2Cl)c1Cl
8439.png,CN1NC(c2ccccc2)=C(C#N)C(=O)CC1c1ccco1
8440.png,CC1(C)CCC(C)(C)c2c([N+](=O)[O-])cc([N+](=O)[O-])cc21
8441.png,CCC(CCC(C)C1CCC2C3CCC4CCCCC4(C)C3CCC12C)C(C)C
8442.png,CC[N+]1(C)CCC(O)(c2ccc(C)cc2)C(C(=O)c2ccc(C)cc2)C1
8443.png,CCOC(=O)C1=C(N)Oc2ccc(Br)cc2C1C(C#N)C(=O)OCC
8444.png,[CH3][Ge]([CH3])([CH3])[F]
8445.png,Cn1ncc2c(Nc3ccccc3)nc(Nc3ccccc3)nc21
8446.png,Nc1cc(N)c2cccnc2c1O
8447.png,Nc1cc2ccc(S(=O)(=O)O)cc2c(O)c1/N=N/c1cc(NC(=O)c2ccccc2)ccc1S(=O)(=O)O
8448.png,CC=C1CC2C=CC1C2.O=C1C=CC(=O)O1
8449.png,CC1=C2C=CC=CN2C=C2C1=CC=CC2Br
8450.png,O=C1c2ccccc2-c2cc(Cl)cc(Cl)c21
8451.png,CCCN(C(=O)c1ccc(C(C)(C)C)cc1)c1ccccc1
8452.png,CON=C(C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(COC(C)=O)CS[C@H]12)c1csc(N)n1
8453.png,Nc1ccc(N)c(C(=O)O)c1
8454.png,CNc1nc(Sc2ccccc2)nc(C(Cl)(Cl)Cl)n1
8455.png,CN(C)c1cccc2c(Cl)c(Cl)c3cccc(N(C)C)c3c12
8456.png,O=C1c2ccccc2-c2cc(Br)c(NC(=O)C(Cl)Cl)cc21
8457.png,COc1ccc(SCN2CCOCC2)cc1
8458.png,O=C(c1cccnc1)N1CCN(C(=O)c2cccnc2)CC1
8459.png,Cc1c2c(cc3ccccc13)C=C[C@@H](O)[C@@H]2O
8460.png,COc1ccc(CCCCNC[C@H](O)[C@@H](O)CNCCCCc2ccc(OC)c(I)c2)cc1I
8461.png,[NH4+].[O]=[Mn](=[O])(=[O])[O-]
8462.png,CC(C)C1=CC2=C(CC1)C1(C)CCCC(C)(C(=O)[O-])C1CC2.CC(C)C1=CC2=C(CC1)C1(C)CCCC(C)(C(=O)[O-])C1CC2.[Sr+2]
8463.png,CC(=O)O.CCCCCCCCCCCCCCCCCC(=O)NCCNCCN
8464.png,CCCCN1C(C)=C(C)N(CCCC)P1(=O)Cl
8465.png,COC1=CC(=O)c2c(c(OC(=O)c3ccccc3)c3oc4cc(OC)cc(C)c4c(=O)c3c2OC(=O)c2ccccc2)C1=O
8466.png,CC(=O)SCCN1C(=O)c2ccccc2C1=O
8467.png,CC(C)(C)C(=O)OCOC(=O)[C@@H]1N2C(=O)[C@@H](NC(=O)C(N)c3ccccc3)[C@H]2SC1(C)C
8468.png,CCOC(=O)c1cc(=O)[nH]c(O)c1/N=N/c1ccccc1
8469.png,Nc1c(S(=O)(=O)[O-])cc(Nc2ccc(S(=O)(=O)[O-])c(Nc3nc(Cl)nc(Cl)n3)c2)c2c1C(=O)c1ccccc1C2=O.[Na+].[Na+]
8470.png,O=[N+]([O-])c1ccc(NCCO)nc1
8471.png,COc1ccc(CCC(=O)c2c(O)cc(OCCC(N)C(=O)O)cc2O)cc1O
8472.png,O=[N+]([O-])c1cccc2cn[nH]c12
8473.png,N[C@H](C(=O)O)[C@@H]1CC(=O)NO1
8474.png,CCC1(O)CC[P+](C)(Cc2ccccc2)CC1
8475.png,COc1nc2c(c(=O)n1C)N[C@H]1[C@@H](O)[C@@H](O)CO[C@H]1N2
8476.png,Clc1cc(Cl)c2c(c1)oc1c(Cl)cccc12
8477.png,CC1(O)CCCCC1c1ccccc1
8478.png,CCCCOc1ccc(NC(=O)CN(CC)CC)c2cccnc12
8479.png,CCCC(C(CC)CNC(=O)Nc1cccc2ccccc12)N(C)C(=O)Nc1cccc2ccccc12
8480.png,FC(F)(F)C(=Cc1nc2ccccc2s1)C(F)(F)F
8481.png,ON=C1COc2cc(O)ccc21
8482.png,O=C(OCc1ccccc1)Oc1ccc(Cl)cc1
8483.png,C[N+]1(C)CCCC2c3ccccc3Sc3ccc(Cl)cc3C21
8484.png,CC(NC(C)(C)C)C(=O)c1ccco1.Cl
8485.png,Cc1ccc([N+](=O)[O-])c(OP(=O)(Oc2cc(C)ccc2[N+](=O)[O-])C(C)(Cl)Cl)c1
8486.png,O=C(Nc1ccc(Cl)cc1[N+](=O)[O-])C(=O)Nc1ccc(Cl)cc1[N+](=O)[O-]
8487.png,Cc1cc(Cl)c2nc3cccc(C)n3c2n1
8488.png,O=C(CCSCCC(=O)NN=CC(O)C(O)C(O)C(O)CO)NN=CC(O)C(O)C(O)C(O)CO
8489.png,CCN(CC)CCCCN
8490.png,CC(C)(C)C1(C)CC1(Br)Br
8491.png,CCN(CC)CCOC(=O)C(C1CCCCCC1)C1(O)CCCCC1
8492.png,Nc1c(Br)cc2c(c1Br)C(=O)c1ccccc1C2=O
8493.png,CCOc1ccc([C@@]2(C(=O)OCc3cccc(Oc4ccccc4)c3)C[C@H]2Cl)cc1
8494.png,CC(Cc1ccc(O)cc1)NCC(O)c1ccc(O)c(O)c1.O=C(O)c1ccccc1
8495.png,COc1ccc(S(=O)(=O)N(CC(C)C)C[C@@H](O)[C@H](Cc2ccccc2)NC(=O)c2ccccc2OC)cc1
8496.png,CCOC(=O)c1c(C)[nH]c(C=C(C(=O)O)C(=O)OC)c1C
8497.png,Cc1[nH]c2ccc([N+](=O)[O-])cc2c(=O)c1[N+](=O)[O-]
8498.png,CC(C)(C=CI)CC(=O)Oc1c(F)c(F)cc(F)c1F
8499.png,CCCCCC(CC)OC(=O)c1ccccc1C(=O)O
8500.png,CC(=O)CC(=O)NCc1cccc(C)n1
8501.png,Cc1cccc2c1Oc1ccccc1C2N1C(=O)C(=Cc2ccccc2)SC1=S
8502.png,CC(C=CC12OC1(C)CCCC2(C)C)=CC=CC(C)=CCO
8503.png,O=Nc1cc[n+]([O-])cc1
8504.png,CCc1cc(O)c(C(C)(C)C)cc1C(C)(C)C
8505.png,N#CC(N)=C(C#N)/N=C/c1ccc(-c2ccccc2)cc1
8506.png,ClCCCCCCCCOC1CCCCO1
8507.png,CCC(C)CCCCC(=O)NC(CCN)C(=O)NC(C(=O)NC(CO)C(=O)NC1CCNC(=O)C(C(C)O)NC(=O)C(CCN)NC(=O)C(CCN)NC(=O)C(C(C)O)NC(=O)C(Cc2ccccc2)NC(=O)C(CCN)NC1=O)C(C)O
8508.png,COC1C=CC2=CC3C(=O)C(N4CC4)=C(N4CC4)C(=O)C3=NC2=C1N
8509.png,C=C1C2CCC3(C4CC5C6(C)CCCC5(C(O4)N(CCO)C6)C3C2)C1O
8510.png,O=C1C=CC2(CCCCC2)CC1
8511.png,NC(=O)OCC(O)COc1ccccc1-c1ccccc1
8512.png,CC(O)CC(=O)NCCCCCC(N)=O
8513.png,CN1C(=O)[C@]23CC4=CC=C[C@H](O)[C@H]4N2C(=O)[C@@]1(CO)SS3
8514.png,O=C(O)C=CC(=O)O.O=C1Cc2c(ccc3c2O[C@@H](CNCc2ccccc2)CO3)N1
8515.png,N[C@@]1(O)Oc2ccccc2C(=O)S1
8516.png,Nc1cnn([C@@H]2CS[C@H](CO)O2)c(=O)n1
8517.png,COc1cc(OP(=S)(OC)OC)ccc1C#N
8518.png,O=C1c2ccccc2C(=O)C1(Cl)C1(Cl)C(=O)c2ccccc2C1=O
8519.png,Cl.Nc1cc([As](Cl)Cl)ccc1O
8520.png,CC(C)(O)O
8521.png,O=CNNC(=O)CSc1nc2ccc(I)cc2c(=O)n1Cc1ccccc1
8522.png,O=C1c2ccccc2N(Cc2ccc(Cl)cc2)S(=O)(=O)N1Cc1ccccc1
8523.png,COc1ccc(C2OCC(C)(C)C(C)O2)cc1
8524.png,C=C1Cn2c(nc3sc4c(c3c2=O)CC(C)CC4)S1
8525.png,CCCCCCCCCCCCCCCCCC[N+]1(CC)CCOCC1
8526.png,ClCCN1CCN(c2ccnc(N3CCN(CCCl)CC3)n2)CC1
8527.png,CCCC(C(C)=O)C(=O)OCC
8528.png,O=C(NN=CC=Cc1ccccc1)c1cccnc1
8529.png,O=C(c1cc(Cl)c(O)c(C(=O)O)c1)c1cc(Cl)c(O)c(C(=O)O)c1
8530.png,CCCCCCCCC(=O)C=O
8531.png,COc1ccc(C=CC(=NNC(=O)c2ccccc2)C(C)CN(C)C)cc1.Cl
8532.png,CCCCC(=Cc1ccc2cccnc2c1O)CC
8533.png,CCN(CC)c1ccc(C2=[N+](CCC#N)c3cccc4cccc2c34)cc1
8534.png,CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O.O=C(O)[C@H](O)[C@@H](O)[C@H](O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O)[C@H](O)CO
8535.png,CCCCC(C)(C)c1[nH+]ccc2cc3c(cc12)OCO3.[Cl-]
8536.png,COc1nc(NC(C)C)nc(NC(C)C)n1
8537.png,N#CC(c1ccccc1)N(CCc1ccccc1)C(=O)c1ccccc1
8538.png,[Al+3].[CH2-]CCCCCCCCCCCCCCCCCCCCCCCCC.[CH2-]CCCCCCCCCCCCCCCCCCCCCCCCC.[CH2-]CCCCCCCCCCCCCCCCCCCCCCCCC
8539.png,NNc1nc(=O)[nH]nc1SCc1ccccc1
8540.png,COC(=O)C1=C(OC(=O)C(=Cc2ccccc2)c2ccccc2)C(C(=O)OC)[C@@]2(O)[C@@H](C(=O)OC)[C@H](C)C[C@@H]1[C@@H]2C(=O)OC
8541.png,CCCCCCCCCCCCc1ccc2c(ccc3ccccc32)c1
8542.png,O=C(c1ccccc1Cl)n1oc2ccccc2c1=O
8543.png,CN(C)CCCNc1nc(N)nc2nc(-c3ccccc3)c(-c3ccccc3)nc12
8544.png,CCCCCCCOc1ccccc1NC(=O)OC1CC[NH+](CCCC)CC1.[Cl-]
8545.png,O.O=C([O-])[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO.O=C([O-])[C@H](O)[C@@H](O)[C@H](O)[C@H](O)CO.[Fe+2]
8546.png,CC(=O)OC1(C(C)=O)CCC2C3CC(C)C4=CC(O)CCC4(C)C3CCC21C
8547.png,COC1(c2nc3ccccc3s2)C=CC(=O)C=C1
8548.png,Br.CC1=CSC2=NC(C)(O)CC3(CCCCC3)N12
8549.png,CCCCCCCC(=O)Nc1ccc(O)cc1
8550.png,CC(=O)OCCn1cnc2c(Cl)ncnc21
8551.png,CN(C)c1cccc(C(=O)N2CCCCC2)c1
8552.png,CC1(C)OC(=O)C(=O)C1c1ccccc1
8553.png,CCCCCCCCCCCCCC(CC1=CC(=O)C=C(OC)C1=O)OC(C)=O
8554.png,O=C(CSC(=S)N1CCCCC1)c1ccc([N+](=O)[O-])cc1
8555.png,c1ccc(-c2ncncn2)cc1
8556.png,C1CCC23CCCC2(C1)O3
8557.png,c1ccc(-c2nc3ccccc3s2)cc1
8558.png,CCC(=O)OCC(CO)OCn1cnc2c(F)nc(N)nc21
8559.png,O=[As](O)(O)O
8560.png,COc1cccc2c1C(=O)c1c(O)c3c(c(O)c1C2=O)CC(O)(C(C)=O)CC3OC1CC(NC(=O)C(CCCCN)NC(=O)C(N)CCN)C(O)C(C)O1.[Cl-].[Na+]
8561.png,CN1CCC(SC2Cc3cc(Cl)ccc3Sc3ccccc32)CC1
8562.png,CC1(C)COC(CC2CCCCC2)=N1
8563.png,N#CNC(CI)c1cn([C@@H]2O[C@H](CO)[C@@H](O)[C@@H]2O)c(=O)[nH]c1=O
8564.png,O=[As](O)(O)C[As](=O)(O)O
8565.png,CC(CCl)=NNc1ccc([N+](=O)[O-])cc1[N+](=O)[O-]
8566.png,CCN(CC)CCOC(=O)C(O)(c1ccccc1)c1ccc(C)cc1C
8567.png,Cc1cc(Cl)ccc1NC(=O)Nc1ccccc1
8568.png,O=C1c2ccccc2C(=O)N1CC=NNS(=O)(=O)c1cccc([N+](=O)[O-])c1
8569.png,CCCCCC=CCC=CCCCCCCCC(=O)OCC(O)COP(=O)(O)OCC[N+](C)(C)C
8570.png,CC1C2CC(CC2(C)O)C1(C)C
8571.png,N#CC(C#N)=CNCC1CC1
8572.png,CCCCNC(=O)OCC(C)(COC(N)=O)CC(C)C
8573.png,CO/C(=N\c1ccc(C)cc1)C(c1ccccc1)c1ccccc1
8574.png,OC(CN1CCCCCC1)Cn1c2ccccc2c2ccccc21
8575.png,CCC(CC)Cc1cccnc1
8576.png,O=C1C=C(c2c(O)ccc3ccccc23)c2ccccc2C1=O
8577.png,Cn1cnc([N+](=O)[O-])c1Sc1ccccn1
8578.png,Cc1c(N)c(C(C)(C)C)c([N+](=O)[O-])c(C)c1[N+](=O)[O-]
8579.png,CC1=C(C)C(=O)c2c(OC(=O)c3ccccc3)ccc(OC(=O)c3ccccc3)c2C1=O
8580.png,COc1ccc(C#N)cc1
8581.png,C=CCCN1C[C@H]2C[C@@H](C1)[C@H]1CC(=O)C=CN1C2
8582.png,Cc1nc(C(=O)O)cc(Cl)c1C
8583.png,CCN1CCCC(NC(=O)c2ccc(Nc3ccnc4cc5ccccc5cc34)cc2)C1
8584.png,NN1CCCCC1C(=O)O
8585.png,COc1cc(C(=O)N[C@@H](Cc2ccccc2)[C@@H](O)C[C@H](Cc2ccccc2)NC(=O)OC(C)(C)C)ccc1O
8586.png,CCN(CC)CCCC(C)Nc1cncc2ccccc12
8587.png,CC1=C(C)C(=O)C(Br)=C(C)C1=O
8588.png,O=C(O)C(O)C(O)C(=O)O
8589.png,NNC(=O)Cn1ccnc1[N+](=O)[O-]
8590.png,CN(C)c1nc(N(C)C)nc([N+](C)(C)C)n1
8591.png,CC(=O)OC1C(COS(=O)(=O)O)OC(O[C@H]2CC[C@@]3(C)C(=CC[C@@H]4C3CC[C@@]3(C)C4CC[C@@H]3C(C)=O)C2)C(OC(C)=O)C1OC(C)=O.CCN(CC)CC
8592.png,CN(Cc1ccccc1)N1C(=O)C(CCC[NH+]2CCCCC2)(c2ccccc2)c2ccccc21.[Cl-]
8593.png,CCOCc1ccccc1NC(=O)OCC[NH+]1CCCCCC1.O=C([O-])C(=O)O
8594.png,N#[N+]c1ccc2c(S(=O)(=O)Oc3c(Cc4ccc5ccccc5c4OS(=O)(=O)c4cccc5c([O-])c([N+]#N)ccc45)ccc4ccccc34)cccc2c1[O-]
8595.png,COC(=O)C(CC(C)C)NC(=O)c1ccccc1
8596.png,COB(C)C
8597.png,CN1C(=O)[C@H](O)[C@@H](c2ccccc2)[C@H]1[C@H](O)c1ccccc1
8598.png,CCCCCOCc1cccc(NC(=O)OCC[NH+]2CCCC2)c1.[Cl-]
8599.png,COCCCCCCCCCCCC(=O)OC[C@H]1O[C@@H](n2cc(C)c(=O)[nH]c2=O)C[C@@H]1N=[N+]=[N-]
8600.png,O=C(OC(=O)c1ccc([N+](=O)[O-])cc1)c1ccc([N+](=O)[O-])cc1
8601.png,C[n+]1ccc(Nc2ccc(NC(=O)c3ccc(Nc4cc[n+](C)c5ccccc45)cc3)cc2)cc1.Cc1ccc(S(=O)(=O)[O-])cc1.Cc1ccc(S(=O)(=O)[O-])cc1
8602.png,C=C(C)C(=O)Nc1ccc(Nc2ccccc2)cc1.C=CC#N.C=CC=C
8603.png,O=C1c2ccccc2C(=O)c2c(Nc3ccc(C4CCCCC4)cc3)ccc(Nc3ccc(C4CCCCC4)cc3)c21
8604.png,O=C1C2C=CC1C1C3OC3C(=O)C21
8605.png,O=C([O-])CC(O)C(=O)[O-].[Na+]
8606.png,CCOc1ccc(NC(=O)c2c(C)nsc2NC(=O)c2ccccc2)cc1
8607.png,C[C@@H]1NCc2cc(Cl)ccc2NC1=O
8608.png,COc1cc([N+](=O)[O-])c(F)cc1F
8609.png,[H]/N=C(\N)SCCCc1ccccc1
8610.png,CCCCCCCN1C(=O)c2cc(Cl)nnc2Oc2ccc(C)cc21
8611.png,COc1ccc2c3c1O[C@H]1[C@@H](O)C=C[C@H]4[C@H](C2)N(C)CC[C@@]341.O
8612.png,NC(Cc1ccc(O)c(N(CCCl)CCCl)c1)C(=O)O
8613.png,OC(C=Cc1ccccc1)(c1ccccc1)c1nc2ccccc2s1
8614.png,CCCN(CCC)C(=O)CCC(=O)OCC
8615.png,CC[N+](CC)(CC)CCNc1nc(NCC[N+](CC)(CC)CC)nc(NCC[N+](CC)(CC)CC)n1.[I-].[I-].[I-]
8616.png,CN1C[C@@H](O)c2cc(O)ccc2[C@H]1C(=O)O
8617.png,COc1cccc(CNCC2CCC(CNCc3cccc(OC)c3OC)CC2)c1OC
8618.png,CC[C@H]1OC(=O)[C@H](C)C(=O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(OC)C[C@@H](C)C(=O)[C@@H](C)[C@H]2N(CCCCn3cnc(-c4cccnc4)c3)C(=O)O[C@]12C
8619.png,CN1CCCCC1COC(=O)Cc1ccc2c(c1)C=CCCC2
8620.png,COC1C(CO)OC(n2c3ccccc3c3c4c(c5c6ccccc6n(C)c5c32)C(=O)N(C)C4=O)C(O)C1O
8621.png,CSc1cccc2c(Cl)cc(C)nc12
8622.png,COC(=O)C=Cc1ccc2c(c1)CCCC2
8623.png,Cc1nc2ccccc2n(CC(O)CO)c1=O
8624.png,C[C@H](O)C(=O)[C@@]1(C)CC[C@H]2[C@@H]3CCC4=CC(=O)CCC4=C3CC[C@@]21C
8625.png,Nc1ccc2oc(=O)c(C(=O)N3CCCC3)cc2c1
8626.png,CN(C)C(=O)CCOc1cccc2ccccc12
8627.png,COc1c(O)c2c(=O)cc(OC)c3c4c(OC)cc(=O)c5c(O)c(OC)c6c(c(c1CC(C)=C6OC(C)=O)c23)c54
8628.png,CC(=O)Nc1ccc(S(=O)(=O)NN=C2CCCCC2C)cc1
8629.png,CCCCCCCCCCCCOCCOCCOCCOCCOCCOCC(=O)NC(Cc1ccccc1)C(=O)Oc1ccc([N+](=O)[O-])cc1
8630.png,O=[N+]([O-])c1ccc(Nc2cccc3ccccc23)c([N+](=O)[O-])c1
8631.png,O=C(CCCN1CCCCC1)c1ccccc1
8632.png,NC(=O)c1nc2ccccc2[nH]1
8633.png,COc1ccc(-n2c(=O)[nH]c3ccccc3c2=O)cc1
8634.png,C=COCCCCOC1CN1S(=O)(=O)c1ccc(C)cc1
8635.png,CCOC(=O)CCc1cccc(CCC(=O)OCC)n1
8636.png,C1CNCOC1
8637.png,Nc1ncnc2c1ncn2OCCC=CP(=O)(O)O
8638.png,[BiH3].[Gd]
8639.png,CCOC(=O)C1CSSCC(N)C(=O)N1
8640.png,Cl.NC(=O)N=C(N(Cc1ccccc1)Cc1ccccc1)N(Cc1ccccc1)Cc1ccccc1
8641.png,CCN(CC)CCNC(=O)[C@@H]1Oc2ccccc2O[C@H]1c1ccccc1
8642.png,Nc1nc(N)c2nc(CNc3ccc(C(=O)NC(CC(=O)O)C(=O)O)cc3)cnc2n1
8643.png,O=C(C1CC=CCC1)N1CCCC1
8644.png,CNC(=O)Oc1cc(C)cc(C)c1
8645.png,S=CS
8646.png,CCn1c(CCCO)nc(C(C)C)c1Sc1cc(Cl)cc(Cl)c1
8647.png,CCCCCC(Oc1ccc(Cl)cc1Cl)C(=O)OCC
8648.png,CCc1[nH]c(=O)[nH]c1C(=O)c1ccc(-n2ccnc2C)cc1
8649.png,COC(=O)C(C)OC(=O)C(C)(C)OC(C)=O
8650.png,Cc1cccc[n+]1Cc1ccccc1.[Br-]
8651.png,OCC(O)C(O)C(O)C(O)CNC(CO)(CO)CO
8652.png,CC(=O)O[C@H]1NC(=O)C1[C@@H](C)O[Si](C)(C)C(C)(C)C
8653.png,O=C(O)CCCCC(=O)O.O=C1C=CC(=O)O1.OCCO.OCCOCCO
8654.png,O=[N+]([O-])c1ccc(O)c(/C=N/CC/N=C/c2cc([N+](=O)[O-])ccc2O)c1
8655.png,CCOc1cc(C=O)ccc1N(CCCl)CCCl
8656.png,COC(=O)c1c(O)cccc1OCCCCNC(=O)[C@H](Cc1ccc(N(C(=O)C(=O)O)c2ccccc2C(=O)O)cc1)NC(=O)O
8657.png,Cc1cc(N)nc(=O)n1C1CC(O)C(CO)O1
8658.png,O=C1c2ccccc2C(=O)N1CCCSSCCCN1C(=O)c2ccccc2C1=O
8659.png,O=c1c2nc(-c3ccccc3)oc2ncn1C1OC(CO)C(O)C1O
8660.png,NCCC(=O)NN
8661.png,CCOC(=O)c1c(C)oc2cc(CN(C)C)c(O)c(Cl)c12
8662.png,Cc1ccc(S(=O)(=O)N2C=CCN(S(=O)(=O)c3ccc(C)cc3)CC=C2)cc1
8663.png,CC(=O)C(CCl)C(C)=O
8664.png,COc1ccc(N2C(=O)C(C)SC23C(=O)Nc2ccccc23)cc1
8665.png,N#CCCCN1C(=O)c2ccccc2C1=O
8666.png,CCN(CC)Cc1ccccc1.Cl
8667.png,CC(=O)O[C@H]1CC[C@@]2(C)[C@@H](CC[C@@H]3[C@@H]2CC[C@]2(C)/C(=N/CCO)CC[C@@H]32)C1
8668.png,CN1CCC(O)(c2ccccc2)C(Br)C1
8669.png,COc1ccc(NC(=O)NC2CCN(C)C2)cc1
8670.png,CCNC(=O)Oc1ccc2c(c1)[C@]1(C)CCN[C@@H]1N2C
8671.png,O=C(c1ccccc1)c1ccc2n1CC[C@@H]2C(=O)O
8672.png,C=COCCCCCCCC
8673.png,CN(C)P(=O)(OCCCO)N(CCCl)CCCl
8674.png,CCCCCCCCC(=O)NN
8675.png,O=C1c2cccnc2-c2ncccc21
8676.png,CCC(C)C(=O)O[C@H]1C[C@@H](OC(C)=O)[C@@]2(C)CO[C@H]3[C@H]4O[C@@H]5C[C@@H](C6CCOC6)C(C)=C5[C@@]4(C)C(CC(=O)OC)[C@]1(C)[C@@H]32
8677.png,C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CCC2(O)C(=O)O
8678.png,O=C(c1ccccc1)C(c1ccccc1)S(=O)(=O)N1CCOCC1
8679.png,Cc1c2c(c(C)c3c1[nH]c1ccccc13)CN(C)CC2
8680.png,[157Eu]
8681.png,O=C(c1ccc(Br)cc1)C1N=NCC1c1ccccc1
8682.png,Cc1nc2c(C)cccc2[se]1
8683.png,CC(O)CN1C(=O)NC(Cc2ccccc2)C1=O
8684.png,Nc1ccc(OCCO)cc1
8685.png,CCCCCCCC#CC#CCOCC(=O)O
8686.png,OCCN1CCOC12CCCCC2
8687.png,CC(=O)C(C#N)c1ccc(Cl)cc1
8688.png,O.[OH-]
8689.png,CCCCNC(=O)OCCN(CCOC(=O)NCCCC)C(=O)N1c2ccccc2Sc2ccc(Cl)cc21
8690.png,CCCC(CC)(CC)N(CCO)C(=O)c1ccccc1CC(O)CCc1ccccc1C(=O)N(CCO)C(C)(C)C
8691.png,CCCC(CCC)OO
8692.png,CCOC(=O)CC(=O)C=Cc1ccncc1
8693.png,COc1ccc2oc3ccc4c(=O)n(CCS(=O)(=O)O)c(=O)c5ccc(c2c1)c3c45
8694.png,NS(=O)(=O)c1ccc(NC(=O)c2cc([N+](=O)[O-])cc([N+](=O)[O-])c2)cc1
8695.png,[Cl-].[Pt+2].c1ccc2c(c1)C[N-]C1CCCCC1C[N-]C1CCCCC1C[N-]C1CCCCC1C[N-]2
8696.png,CNC(=O)Oc1cccc(NC(=O)OCc2ccccc2)c1
8697.png,ClCC[NH+](Cc1ccccc1)Cc1nc2ccccc2[nH]1.[Cl-]
8698.png,BrCCNCCBr
8699.png,CC(C)(C)NC(=O)[C@@H]1C[C@@H]2CCCC[C@@H]2CN1C[C@H](O)[C@@H](CSc1ccccc1)NC(=O)c1cccc2c1CCCN2
8700.png,O=C1N(Cc2ccccc2)[C@H](Cc2ccccc2)[C@@H](O)[C@H](O)[C@H](Cc2ccccc2)N1Cc1ccccc1
8701.png,Cc1ccc(S(=O)(=O)NN=Cc2c(Cl)nc3sccn23)cc1
8702.png,CCS(=O)(=O)C1=CC23CCN(C)C(Cc4ccc(OC)c(O)c42)C3C=C1
